,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
266,IV.,47.57777895,19.09316361488621,Sugar!,47.56008330085105,19.096065369572255,Dessert Shop
267,IV.,47.57777895,19.09316361488621,Horváth Cukrászda,47.56015705224085,19.096242133344923,Dessert Shop
268,IV.,47.57777895,19.09316361488621,Nyaloda Fagyizó,47.579794718409815,19.109670684321582,Ice Cream Shop
269,IV.,47.57777895,19.09316361488621,Dominator GYM,47.56128828056988,19.08839619926399,Gym
270,IV.,47.57777895,19.09316361488621,ALDI,47.578620004491256,19.115082678290676,Grocery Store
271,IV.,47.57777895,19.09316361488621,Oxygen Cafe,47.56050074817348,19.087227362371415,Café
272,IV.,47.57777895,19.09316361488621,Rex Kutyaotthon,47.5882333548856,19.10336105432062,Dog Run
273,IV.,47.57777895,19.09316361488621,Adria pékség,47.56612651326885,19.09174300940864,Bakery
274,IV.,47.57777895,19.09316361488621,A Haverom Burgerháza,47.572219,19.105253,Burger Joint
275,IV.,47.57777895,19.09316361488621,Photoplanet Fotóstúdió,47.564687054752625,19.082243765598733,Photography Lab
276,IV.,47.57777895,19.09316361488621,Fit Forma Újpest,47.56213177141901,19.093528267502883,Gym / Fitness Center
277,IV.,47.57777895,19.09316361488621,Gogo Hami,47.56097336531404,19.098923707596306,Food Truck
278,IV.,47.57777895,19.09316361488621,Édes-Gyömbér cukrászda,47.58090718558891,19.11549705139291,Cupcake Shop
279,IV.,47.57777895,19.09316361488621,Harangvirág cukrászda,47.56107296264198,19.090079239060007,Dessert Shop
280,IV.,47.57777895,19.09316361488621,Harmadik Félidő Pub,47.58783349894082,19.11368049103268,Pub
281,IV.,47.57777895,19.09316361488621,GoGo Hami,47.56116730328459,19.09032864646237,Burger Joint
282,IV.,47.57777895,19.09316361488621,Megyeri Csárda,47.58890059489418,19.08205639872383,Hungarian Restaurant
283,IV.,47.57777895,19.09316361488621,Külvárosi Kávéház és Étterem,47.56473,19.09091,Café
284,IV.,47.57777895,19.09316361488621,Hotel Vitta Superior,47.56647813423622,19.079790871909225,Bed & Breakfast
285,IV.,47.57777895,19.09316361488621,Tungsram sportcsarnok,47.576172135921745,19.083988992903667,Athletics & Sports
286,IV.,47.57777895,19.09316361488621,Spar Káposztásmegyer I.,47.586490434164475,19.112449155508106,Grocery Store
287,IV.,47.57777895,19.09316361488621,a Hely,47.58146374606224,19.06714807205645,Gastropub
288,IV.,47.57777895,19.09316361488621,McDonald's,47.57560769290204,19.080906731313263,Fast Food Restaurant
289,IV.,47.57777895,19.09316361488621,SPAR,47.56413315390801,19.10040020648421,Supermarket
290,IV.,47.57777895,19.09316361488621,SPAR,47.57411433304985,19.103528233135194,Grocery Store
291,IV.,47.57777895,19.09316361488621,"Iglói utca (20E, 296, 296A)",47.573347867300875,19.10310035860902,Bus Stop
292,IV.,47.57777895,19.09316361488621,Vezér Söröző,47.55991784305167,19.093778592646853,Bar
293,IV.,47.57777895,19.09316361488621,"Erdősor út (20E, 296, 914)",47.578088124115,19.106511395560883,Bus Stop
294,IV.,47.57777895,19.09316361488621,Árpád üzletház,47.56050617817219,19.09822940826416,Department Store
295,IV.,47.57777895,19.09316361488621,"Művelődési Központ M (20E, 296, 126, 126A)",47.579762369318864,19.109389581417197,Bus Stop
296,IV.,47.57777895,19.09316361488621,Nemzeti Dohánybolt/ Művelődési Központ,47.579751835988496,19.109426857827362,Vape Store
297,IV.,47.57777895,19.09316361488621,"Ungvári utca (104, 204)",47.587194,19.082055,Bus Stop
298,IV.,47.57777895,19.09316361488621,Rajki Marton Ter,47.576289011249244,19.11100298202369,Plaza
299,IV.,47.57777895,19.09316361488621,"Szakorvosi rendelő (96,220, 20E)",47.565821944702115,19.099615651297807,Bus Station
300,IV.,47.57777895,19.09316361488621,V.G. Szolárium és Szépségszalon,47.583879650928935,19.109757611250945,Cosmetics Shop
301,IV.,47.57777895,19.09316361488621,"Corvin utca (12, 14)",47.56512576960993,19.09772829372482,Tram Station
302,IV.,47.57777895,19.09316361488621,Újpesti Dunapart,47.58913645823282,19.081991370050662,Beach
303,IV.,47.57777895,19.09316361488621,Aranytallér pizzéria,47.579819807845986,19.113901387855115,Pizza Place
304,IV.,47.57777895,19.09316361488621,Lángosos,47.56380637761027,19.096650215831293,Fast Food Restaurant
305,IV.,47.57777895,19.09316361488621,"Bagaria utca (104, 104A, 204, Volán)",47.59030322314563,19.083311108906635,Bus Stop
306,IV.,47.57777895,19.09316361488621,Pindúrpalota,47.580065807624955,19.114172180594874,Playground
307,IV.,47.57777895,19.09316361488621,Rossmann,47.578504,19.115106,Drugstore
308,IV.,47.57777895,19.09316361488621,Piros Paradicsom,47.5845927893117,19.113027518283292,Food & Drink Shop
309,IV.,47.57777895,19.09316361488621,Vasas Fáy Utcai Sportcentrum,47.56426991765726,19.103575618930115,Athletics & Sports
310,IV.,47.57777895,19.09316361488621,Óceán-árok utca (14),47.57957781159854,19.115683355988985,Tram Station
311,IV.,47.57777895,19.09316361488621,Tungsram Csónakház,47.58967972712169,19.078660948464325,Athletics & Sports
312,IV.,47.57777895,19.09316361488621,Sorrento Cukrászda,47.58380835181337,19.114249003198527,Dessert Shop
313,IV.,47.57777895,19.09316361488621,Ironman kerékpárbolt,47.58241495485249,19.11547360868916,Sporting Goods Shop
314,IV.,47.57777895,19.09316361488621,SPAR szupermarket,47.58678238686569,19.11263459928705,Grocery Store
315,IV.,47.57777895,19.09316361488621,"Kordován tér (126, 126A)",47.58737807062242,19.11285042778724,Bus Stop
316,IV.,47.57777895,19.09316361488621,"Rákospalota-Újpest vasútállomás‎ (12, 14)",47.566104475117534,19.111716845432895,Tram Station
317,IV.,47.57777895,19.09316361488621,"Íves út (30, 122, 230)",47.59266800737918,19.10678851844247,Bus Stop
318,IV.,47.57777895,19.09316361488621,Bőröndös utcai nagy játszótér,47.58638084889187,19.116179405710486,Playground
319,IV.,47.57777895,19.09316361488621,nemzeti dohánybolt nonstop,47.559904595506644,19.094275339684422,Smoke Shop
320,IV.,47.57777895,19.09316361488621,"Újpest, Árpád Üzletház (25, 104, 104A, 170, 196, 196A, 204, 220)",47.560115,19.098076,Bus Stop
321,V.,47.499944799999994,19.0505488,Chez Dodo - Artisan Macarons & Café,47.50002173674331,19.05226689943884,Dessert Shop
322,V.,47.499944799999994,19.0505488,Four Seasons Hotel Gresham Palace Budapest,47.499885698091845,19.048025038249122,Hotel
323,V.,47.499944799999994,19.0505488,Gelato Rosa,47.50022800527574,19.05312269926071,Ice Cream Shop
324,V.,47.499944799999994,19.0505488,Espresso Embassy,47.502048,19.050175,Coffee Shop
325,V.,47.499944799999994,19.0505488,Bestsellers könyvesbolt,47.50092187136555,19.050915900874152,Bookstore
326,V.,47.499944799999994,19.0505488,Kollázs,47.50002133411405,19.04764179149286,Hungarian Restaurant
327,V.,47.499944799999994,19.0505488,Szent István Bazilika,47.50078611872214,19.053897857666016,Church
328,V.,47.499944799999994,19.0505488,Anjuna Ice Pops,47.49991351526527,19.052243805099863,Ice Cream Shop
329,V.,47.499944799999994,19.0505488,Borkonyha,47.49957414546604,19.0524591478179,Hungarian Restaurant
330,V.,47.499944799999994,19.0505488,Aria Hotel Budapest,47.499854718295886,19.053651094436646,Hotel
331,V.,47.499944799999994,19.0505488,Sofitel Budapest Chain Bridge,47.49821754789199,19.048168250331855,Hotel
332,V.,47.499944799999994,19.0505488,Zeller Bistro,47.50220674435897,19.052706956863403,Hungarian Restaurant
333,V.,47.499944799999994,19.0505488,Börze . Kávéház . Étterem,47.50263808935722,19.049073072272694,Bistro
334,V.,47.499944799999994,19.0505488,Vörösmarty tér,47.49693901334056,19.0500568449404,Plaza
335,V.,47.499944799999994,19.0505488,DOC Vino Bar,47.50202632760062,19.04851474834986,Wine Bar
336,V.,47.499944799999994,19.0505488,Szent István Bazilika tetőtéri kilátó (Szent István Bazilika tetőtéri),47.50078611872214,19.0540212392807,Scenic Lookout
337,V.,47.499944799999994,19.0505488,Padthai Wokbar,47.49990832823789,19.051109124294744,Thai Restaurant
338,V.,47.499944799999994,19.0505488,Artizán,47.503709,19.052721,Bakery
339,V.,47.499944799999994,19.0505488,Ristorante Italiano Bottega Di Brontolo,47.4973431165084,19.04982089996338,Italian Restaurant
340,V.,47.499944799999994,19.0505488,Hotel Moments Budapest,47.50093513704525,19.056553568100565,Hotel
341,V.,47.499944799999994,19.0505488,Baraka,47.49750301367725,19.04881417150902,Modern European Restaurant
342,V.,47.499944799999994,19.0505488,InterContinental Budapest,47.49742267347058,19.04785038161458,Hotel
343,V.,47.499944799999994,19.0505488,Kempinski Hotel Corvinus Budapest,47.497336940317886,19.05238418576194,Hotel
344,V.,47.499944799999994,19.0505488,Boutiq'Bar,47.49958811566566,19.05601531647689,Cocktail Bar
345,V.,47.499944799999994,19.0505488,MINIVERSUM,47.50131132000201,19.05733278420611,Theme Park
346,V.,47.499944799999994,19.0505488,Trattoria Pomo D'Oro,47.50185159155372,19.048136472702026,Italian Restaurant
347,V.,47.499944799999994,19.0505488,Pontoon,47.4996211259103,19.04629607073285,Bar
348,V.,47.499944799999994,19.0505488,Zenit Budapest Palace Hotel,47.495025416766765,19.05017507409043,Hotel
349,V.,47.499944799999994,19.0505488,9Bar Coffee,47.50207857677762,19.055686124290432,Coffee Shop
350,V.,47.499944799999994,19.0505488,Deák Ferenc tér,47.49751050552186,19.054739042164343,Plaza
351,V.,47.499944799999994,19.0505488,My Little Melbourne Coffee,47.49773273071937,19.05774414539337,Coffee Shop
352,V.,47.499944799999994,19.0505488,Comme Chez Soi,47.49452600494829,19.051489969770067,French Restaurant
353,V.,47.499944799999994,19.0505488,ROOMbach Hotel,47.497883163685856,19.058167513437507,Hotel
354,V.,47.499944799999994,19.0505488,IÑEZ Bagel Shop,47.503962,19.054838,Bagel Shop
355,V.,47.499944799999994,19.0505488,Kispiac Bisztró,47.504741668328315,19.052602350711823,Hungarian Restaurant
356,V.,47.499944799999994,19.0505488,Starbucks,47.49518366729021,19.048868762936916,Coffee Shop
357,V.,47.499944799999994,19.0505488,Bortársaság,47.505648549047095,19.048542931788617,Wine Shop
358,V.,47.499944799999994,19.0505488,Pizza Me #1 / La Pizza di Mamma Sophia,47.49917850605831,19.05816914734231,Pizza Place
359,V.,47.499944799999994,19.0505488,Hummusbar,47.50177005102968,19.05091255903244,Falafel Restaurant
360,V.,47.499944799999994,19.0505488,Pohárszék Bor & Kávé,47.505664655251145,19.051561606504983,Wine Bar
361,V.,47.499944799999994,19.0505488,Cipők a Duna-parton,47.503842779973596,19.044917329338645,Outdoor Sculpture
362,V.,47.499944799999994,19.0505488,Caffe GianMario,47.5052079571629,19.05512399167525,Italian Restaurant
363,V.,47.499944799999994,19.0505488,Tuk Tuk Bar,47.501083,19.058819,Cocktail Bar
364,V.,47.499944799999994,19.0505488,Magnolia Day Spa,47.50417130872426,19.045808218567842,Spa
365,V.,47.499944799999994,19.0505488,Kerkyra Görög Ételbár,47.504896,19.056404,Greek Restaurant
366,V.,47.499944799999994,19.0505488,Duna korzó,47.495249290542475,19.049109218063336,Scenic Lookout
367,V.,47.499944799999994,19.0505488,Magyar Állami Operaház,47.502822820057006,19.058307409286495,Opera House
368,V.,47.499944799999994,19.0505488,Katona József Színház,47.49379000204297,19.05479138760585,Theater
369,V.,47.499944799999994,19.0505488,Duna-part,47.49378104962592,19.04960988290484,Waterfront
370,V.,47.499944799999994,19.0505488,Vigvarju,47.49607928373319,19.04912111935198,Eastern European Restaurant
371,V.,47.499944799999994,19.0505488,Zhao Zhou Teashop & Lab,47.49735359915229,19.0410255135632,Tea Room
372,V.,47.499944799999994,19.0505488,Stand Étterem,47.50028,19.059612,Restaurant
373,V.,47.499944799999994,19.0505488,Iguana Bar & Grill,47.504563,19.048831,Mexican Restaurant
374,V.,47.499944799999994,19.0505488,Flying Bird Tea House,47.499450581208436,19.060640799273994,Tea Room
375,V.,47.499944799999994,19.0505488,Pizzica,47.504203,19.059279,Pizza Place
376,V.,47.499944799999994,19.0505488,Metropolitan,47.50536421150313,19.05121222502871,Salon / Barbershop
377,V.,47.499944799999994,19.0505488,Flying Tiger,47.49395659124574,19.05266463160923,Gift Shop
378,V.,47.499944799999994,19.0505488,Gozsdu Udvar,47.49850288983981,19.05925154685974,Plaza
379,V.,47.499944799999994,19.0505488,A Presto,47.50296,19.058758,Italian Restaurant
380,V.,47.499944799999994,19.0505488,Kontakt,47.495533905417304,19.057707451454757,Coffee Shop
381,V.,47.499944799999994,19.0505488,DOBRUMBA,47.4969469181677,19.059918190434004,Mediterranean Restaurant
382,V.,47.499944799999994,19.0505488,Parlament,47.507040932373876,19.045658111572266,Capitol Building
383,V.,47.499944799999994,19.0505488,Két Szerecsen,47.502812,19.060874,Restaurant
384,V.,47.499944799999994,19.0505488,Bortársaság,47.49744052213427,19.041090091730737,Wine Shop
385,V.,47.499944799999994,19.0505488,Budavári Palota,47.496197815204255,19.03954267501831,Castle
386,V.,47.499944799999994,19.0505488,Puskin ArtMozi,47.49406088810298,19.058420326207337,Indie Movie Theater
387,V.,47.499944799999994,19.0505488,Nappali Kávéház,47.501176,19.060866,Whisky Bar
388,V.,47.499944799999994,19.0505488,Ennmann Japán Étterem,47.50314223244379,19.03950315483912,Sushi Restaurant
389,V.,47.499944799999994,19.0505488,El Asador de Pata Negra,47.501840511893874,19.059888384489547,Spanish Restaurant
390,V.,47.499944799999994,19.0505488,Pavillon de Paris,47.50113958069904,19.039126333378,French Restaurant
391,V.,47.499944799999994,19.0505488,Sugar!,47.50260538240091,19.060619473457336,Candy Store
392,V.,47.499944799999994,19.0505488,Barside BP,47.49823911320259,19.05835190634022,Cocktail Bar
393,V.,47.499944799999994,19.0505488,Maverick City Lodge,47.49780900241356,19.062796158377473,Hostel
394,V.,47.499944799999994,19.0505488,Telep Art Bar and Bistro,47.49814378711768,19.05816091688116,Bar
395,V.,47.499944799999994,19.0505488,Madal Cafe - Espresso & Brew Bar,47.492569,19.056153,Coffee Shop
396,V.,47.499944799999994,19.0505488,Katona József Színház - Kamra,47.49249398383931,19.056474928772065,Theater
397,V.,47.499944799999994,19.0505488,KIOSK Budapest,47.49283425431146,19.052159786224365,Restaurant
398,V.,47.499944799999994,19.0505488,Go/Active,47.498730018060044,19.0594083549831,Gym
399,V.,47.499944799999994,19.0505488,Asztalka,47.49219305108914,19.044231176376343,Dessert Shop
400,V.,47.499944799999994,19.0505488,Madal Cafe - Espresso & Brew Bar,47.507349306127296,19.049044775306154,Coffee Shop
401,V.,47.499944799999994,19.0505488,Pizza Dellarosso,47.506209,19.055204,Pizza Place
402,V.,47.499944799999994,19.0505488,Fragola,47.50281892116427,19.061314895998656,Ice Cream Shop
403,V.,47.499944799999994,19.0505488,Bikram Jóga Központ,47.494972300954885,19.060161029189654,Yoga Studio
404,V.,47.499944799999994,19.0505488,COS,47.503149361279775,19.060290297891722,Boutique
405,V.,47.499944799999994,19.0505488,Várkert Bazár,47.494342763628154,19.04280721632471,Historic Site
406,V.,47.499944799999994,19.0505488,Hotel Clark,47.49850654465073,19.040412430224936,Hotel
407,V.,47.499944799999994,19.0505488,Café Analóg,47.49895275886316,19.061407239373118,Camera Store
408,V.,47.499944799999994,19.0505488,Magyar Nemzeti Galéria | Hungarian National Gallery (Magyar Nemzeti Galéria),47.4960818339324,19.039467573165894,Art Museum
409,V.,47.499944799999994,19.0505488,HelloAnyu!,47.50128967824427,19.063033469046538,Indoor Play Area
410,V.,47.499944799999994,19.0505488,Bors Gasztrobár,47.49671394191717,19.063659114843635,Soup Place
411,V.,47.499944799999994,19.0505488,Kisüzem,47.499683,19.062764,Bar
412,V.,47.499944799999994,19.0505488,Mátra borozó,47.50237398709924,19.03880549917598,Wine Bar
413,V.,47.499944799999994,19.0505488,Hops Beer Bar,47.497265,19.062817,Beer Bar
414,V.,47.499944799999994,19.0505488,Szimpla Kert,47.49689071315625,19.062936992141815,Pub
415,V.,47.499944799999994,19.0505488,GoodSpirit Whiskey & Cocktail Bar,47.49092620880407,19.056088449628795,Cocktail Bar
416,V.,47.499944799999994,19.0505488,MANU+,47.49343912144171,19.060143692845504,Pizza Place
417,V.,47.499944799999994,19.0505488,La Delizia,47.50716690595719,19.059331496856192,Ice Cream Shop
418,V.,47.499944799999994,19.0505488,Dorado Café,47.499405860140705,19.064884361226785,Coffee Shop
419,V.,47.499944799999994,19.0505488,Művész ArtMozi,47.50669234055676,19.06119684234176,Indie Movie Theater
420,V.,47.499944799999994,19.0505488,2 Spaghi,47.49819592550615,19.059895129897864,Italian Restaurant
421,VI.,47.509494399999994,19.0653234,Szellemlovas,47.50900104863752,19.061308648972336,Toy / Game Store
422,VI.,47.509494399999994,19.0653234,Local Korner,47.50924602401733,19.061852021453983,Pizza Place
423,VI.,47.509494399999994,19.0653234,Brody Studios,47.508298206613865,19.06464273333526,Performing Arts Venue
424,VI.,47.509494399999994,19.0653234,Ecocafe,47.50750591264405,19.06668922472147,Coffee Shop
425,VI.,47.509494399999994,19.0653234,Művész ArtMozi,47.50669234055676,19.06119684234176,Indie Movie Theater
426,VI.,47.509494399999994,19.0653234,Cube Coffee Bar,47.50583367203497,19.067600810879966,Coffee Shop
427,VI.,47.509494399999994,19.0653234,3 Pajamas,47.509279171464144,19.061815126544925,Breakfast Spot
428,VI.,47.509494399999994,19.0653234,La Delizia,47.50716690595719,19.059331496856192,Ice Cream Shop
429,VI.,47.509494399999994,19.0653234,Deli Land,47.50892646950693,19.071003963657848,Deli / Bodega
430,VI.,47.509494399999994,19.0653234,Matinée,47.509165,19.07079,Coffee Shop
431,VI.,47.509494399999994,19.0653234,Ape Regina,47.50860089578463,19.057234525680542,Italian Restaurant
